"Date","Open","High","Low","Close","% Change","% Change vs Average","Volume"
"2020-04-29T07:00:00.000Z","399.53","415.86","393.60","411.89","2.00","1.89","9,693,137"
"2020-04-30T07:00:00.000Z","410.31","424.44","408.00","419.85","1.93","1.82","7,953,975"
"2020-05-01T07:00:00.000Z","415.10","427.97","411.73","415.27","-1.09","-1.20","8,299,858"
"2020-05-04T07:00:00.000Z","417.78","428.54","414.87","428.15","3.10","2.99","7,799,058"
"2020-05-05T07:00:00.000Z","427.56","431.00","421.56","424.68","-0.8105","-0.9194","6,286,293"
"2020-05-06T07:00:00.000Z","429.30","439.77","426.38","434.26","2.26","2.15","6,660,737"
"2020-05-07T07:00:00.000Z","436.89","438.88","430.66","436.53","0.5227","0.4138","5,650,281"
"2020-05-08T07:00:00.000Z","434.14","442.00","433.64","435.55","-0.2245","-0.3335","5,054,308"
"2020-05-11T07:00:00.000Z","436.33","444.89","435.56","440.52","1.14","1.03","5,486,037"
"2020-05-12T07:00:00.000Z","442.00","444.17","431.36","431.82","-1.97","-2.08","4,598,211"
"2020-05-13T07:00:00.000Z","435.69","447.00","427.27","438.27","1.49","1.38","7,014,563"
"2020-05-14T07:00:00.000Z","444.90","452.38","432.82","441.95","0.8397","0.7307","9,007,467"
"2020-05-15T07:00:00.000Z","440.70","455.00","437.51","454.19","2.77","2.66","7,243,998"
"2020-05-18T07:00:00.000Z","451.16","456.36","443.35","452.58","-0.3545","-0.4634","7,780,309"
"2020-05-19T07:00:00.000Z","453.40","458.97","450.46","451.04","-0.3403","-0.4492","4,810,487"
"2020-05-20T07:00:00.000Z","454.25","455.81","444.00","447.67","-0.7472","-0.8561","5,607,257"
"2020-05-21T07:00:00.000Z","448.56","448.96","430.25","436.25","-2.55","-2.66","9,117,325"
"2020-05-22T07:00:00.000Z","437.00","439.09","427.18","429.32","-1.59","-1.70","5,422,334"
"2020-05-26T07:00:00.000Z","427.77","428.50","413.14","414.77","-3.39","-3.50","7,881,115"
"2020-05-27T07:00:00.000Z","410.38","420.02","397.86","419.89","1.23","1.13","10,446,339"
"2020-05-28T07:00:00.000Z","417.24","422.37","411.50","413.44","-1.54","-1.65","5,660,160"
"2020-05-29T07:00:00.000Z","417.46","420.30","411.85","419.73","1.52","1.41","5,270,484"
"2020-06-01T07:00:00.000Z","418.83","426.72","415.98","425.92","1.47","1.37","3,748,573"
"2020-06-02T07:00:00.000Z","425.87","427.59","419.46","427.31","0.3264","0.2174","3,494,801"
"2020-06-03T07:00:00.000Z","426.95","427.10","418.05","421.97","-1.25","-1.36","4,316,044"
"2020-06-04T07:00:00.000Z","422.39","428.71","410.03","414.33","-1.81","-1.92","5,410,529"
"2020-06-05T07:00:00.000Z","407.29","420.24","404.25","419.60","1.27","1.16","5,099,561"
"2020-06-08T07:00:00.000Z","416.00","420.80","406.50","419.49","-0.0262","-0.1352","5,851,453"
"2020-06-09T07:00:00.000Z","421.65","434.73","420.31","434.05","3.47","3.36","6,796,999"
"2020-06-10T07:00:00.000Z","436.00","439.69","430.55","434.48","0.0991","-0.0099","4,896,893"
"2020-06-11T07:00:00.000Z","428.20","445.57","424.16","425.56","-2.05","-2.16","7,462,868"
"2020-06-12T07:00:00.000Z","429.00","434.06","412.45","418.07","-1.76","-1.87","6,461,127"
"2020-06-15T07:00:00.000Z","421.40","426.49","415.42","425.50","1.78","1.67","4,471,499"
"2020-06-16T07:00:00.000Z","425.76","437.96","425.18","436.13","2.50","2.39","5,514,016"
"2020-06-17T07:00:00.000Z","441.82","450.46","439.22","447.77","2.67","2.56","6,529,568"
"2020-06-18T07:00:00.000Z","448.73","452.76","442.80","449.87","0.4690","0.3600","4,277,627"
"2020-06-19T07:00:00.000Z","449.12","453.97","445.60","453.72","0.8558","0.7468","5,933,651"
"2020-06-22T07:00:00.000Z","455.01","468.59","454.21","468.04","3.16","3.05","6,272,105"
"2020-06-23T07:00:00.000Z","466.50","474.01","464.50","466.26","-0.3803","-0.4893","5,948,436"
"2020-06-24T07:00:00.000Z","468.54","472.36","454.00","457.85","-1.80","-1.91","4,826,191"
"2020-06-25T07:00:00.000Z","458.86","467.01","454.00","465.91","1.76","1.65","4,134,513"
"2020-06-26T07:00:00.000Z","466.39","468.03","442.24","443.40","-4.83","-4.94","6,804,726"
"2020-06-29T07:00:00.000Z","445.23","447.67","432.14","447.24","0.8660","0.7571","4,843,978"
"2020-06-30T07:00:00.000Z","450.02","457.59","447.00","455.04","1.74","1.64","4,198,545"
"2020-07-01T07:00:00.000Z","454.00","488.23","454.00","485.64","6.72","6.62","9,705,870"
"2020-07-02T07:00:00.000Z","485.64","492.28","475.53","476.89","-1.80","-1.91","6,351,485"
"2020-07-06T07:00:00.000Z","480.77","499.50","479.80","493.81","3.55","3.44","7,838,990"
"2020-07-07T07:00:00.000Z","497.31","504.82","490.83","493.16","-0.1316","-0.2406","5,669,870"
"2020-07-08T07:00:00.000Z","498.58","505.10","493.81","502.78","1.95","1.84","5,691,682"
"2020-07-09T07:00:00.000Z","508.40","510.00","495.78","507.76","0.9905","0.8815","5,840,541"
"2020-07-10T07:00:00.000Z","519.73","555.88","511.28","548.73","8.07","7.96","21,605,587"
"2020-07-13T07:00:00.000Z","567.98","575.37","520.96","525.50","-4.23","-4.34","18,399,020"
"2020-07-14T07:00:00.000Z","517.08","525.50","490.49","524.88","-0.1180","-0.2269","15,083,300"
"2020-07-15T07:00:00.000Z","516.30","529.00","510.18","523.26","-0.3086","-0.4176","10,066,652"
"2020-07-16T07:00:00.000Z","526.48","535.54","504.36","527.39","0.7893","0.6803","24,498,994"
"2020-07-17T07:00:00.000Z","494.87","503.59","484.14","492.99","-6.52","-6.63","24,991,352"
"2020-07-20T07:00:00.000Z","489.14","504.50","484.20","502.41","1.91","1.80","11,940,306"
"2020-07-21T07:00:00.000Z","506.00","506.22","488.61","490.10","-2.45","-2.56","9,127,218"
"2020-07-22T07:00:00.000Z","492.19","497.20","487.20","489.82","-0.0571","-0.1661","6,954,078"
"2020-07-23T07:00:00.000Z","491.13","491.90","472.02","477.58","-2.50","-2.61","7,722,034"
"2020-07-24T07:00:00.000Z","468.77","487.17","467.54","480.45","0.6009","0.4920","7,746,247"
"2020-07-27T07:00:00.000Z","484.51","496.92","482.31","495.65","3.16","3.05","7,863,069"
"2020-07-28T07:00:00.000Z","496.02","497.79","487.76","488.51","-1.44","-1.55","5,986,727"
"2020-07-29T07:00:00.000Z","492.25","494.92","484.13","484.48","-0.8250","-0.9339","6,611,769"
"2020-07-30T07:00:00.000Z","480.71","488.35","477.51","485.80","0.2725","0.1635","6,608,569"
"2020-07-31T07:00:00.000Z","488.29","494.80","484.50","488.88","0.6340","0.5250","5,924,310"
"2020-08-03T07:00:00.000Z","490.86","503.09","490.23","498.62","1.99","1.88","5,876,190"
"2020-08-04T07:00:00.000Z","498.65","510.44","498.65","509.64","2.21","2.10","5,607,968"
"2020-08-05T07:00:00.000Z","508.68","510.10","501.20","502.11","-1.48","-1.59","4,313,526"
"2020-08-06T07:00:00.000Z","504.11","510.82","498.70","509.08","1.39","1.28","3,725,861"
"2020-08-07T07:00:00.000Z","505.45","508.29","486.68","494.73","-2.82","-2.93","5,910,348"
"2020-08-10T07:00:00.000Z","493.35","497.46","478.63","483.38","-2.29","-2.40","4,691,185"
"2020-08-11T07:00:00.000Z","479.75","480.92","466.55","466.93","-3.40","-3.51","7,329,226"
"2020-08-12T07:00:00.000Z","471.34","482.49","470.18","475.47","1.83","1.72","5,441,243"
"2020-08-13T07:00:00.000Z","478.40","484.45","476.45","481.33","1.23","1.12","3,008,933"
"2020-08-14T07:00:00.000Z","482.82","488.32","480.21","482.68","0.2805","0.1715","2,943,487"
"2020-08-17T07:00:00.000Z","484.19","486.24","479.10","482.35","-0.0684","-0.1773","2,423,545"
"2020-08-18T07:00:00.000Z","484.35","495.30","482.80","491.87","1.97","1.86","3,505,518"
"2020-08-19T07:00:00.000Z","493.93","494.50","483.50","484.53","-1.49","-1.60","3,156,218"
"2020-08-20T07:00:00.000Z","484.69","498.94","483.89","497.90","2.76","2.65","5,132,480"
"2020-08-21T07:00:00.000Z","496.46","498.13","490.00","492.31","-1.12","-1.23","3,921,293"
"2020-08-24T07:00:00.000Z","495.44","501.00","483.16","488.81","-0.7109","-0.8199","4,762,183"
